grafana-1  | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T14:33:54.77275995Z level=info msg="Request Completed" method=POST path=/api/ds/query status=400 remote_addr=104.28.30.79 time_ms=5 duration=5.364236ms size=199 referer="http://snapdiscounts.nl:3000/d/snap-obs-001/snapdiscounts-e28094-observability-overview?from=now-6h&orgId=1&refresh=10s&timezone=browser&to=now" handler=/api/ds/query status_source=downstream
cadvisor-1        | I1030 14:23:46.845027       1 fs.go:134] Filesystem partitions: map[/dev:{mountpoint:/dev major:0 minor:136 fsType:tmpfs blockSize:0} /dev/shm:{mountpoint:/dev/shm major:0 minor:146 fsType:tmpfs blockSize:0} /dev/vda1:{mountpoint:/var/lib/docker major:253 minor:1 fsType:ext4 blockSize:0} /dev/vda16:{mountpoint:/rootfs/boot major:259 minor:0 fsType:ext4 blockSize:0} /proc/acpi:{mountpoint:/proc/acpi major:0 minor:154 fsType:tmpfs blockSize:0} /proc/interrupts:{mountpoint:/proc/interrupts major:0 minor:136 fsType:tmpfs blockSize:0} /proc/kcore:{mountpoint:/proc/kcore major:0 minor:136 fsType:tmpfs blockSize:0} /proc/keys:{mountpoint:/proc/keys major:0 minor:136 fsType:tmpfs blockSize:0} /proc/latency_stats:{mountpoint:/proc/latency_stats major:0 minor:136 fsType:tmpfs blockSize:0} /proc/scsi:{mountpoint:/proc/scsi major:0 minor:155 fsType:tmpfs blockSize:0} /proc/timer_list:{mountpoint:/proc/timer_list major:0 minor:136 fsType:tmpfs blockSize:0} /rootfs/dev/shm:{mountpoint:/rootfs/dev/shm major:0 minor:26 fsType:tmpfs blockSize:0} /rootfs/run:{mountpoint:/rootfs/run major:0 minor:25 fsType:tmpfs blockSize:0} /rootfs/run/lock:{mountpoint:/rootfs/run/lock major:0 minor:27 fsType:tmpfs blockSize:0} /rootfs/run/user/1000:{mountpoint:/rootfs/run/user/1000 major:0 minor:42 fsType:tmpfs blockSize:0} /rootfs/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev:{mountpoint:/rootfs/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev major:0 minor:136 fsType:tmpfs blockSize:0} /rootfs/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev/shm:{mountpoint:/rootfs/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev/shm major:0 minor:146 fsType:tmpfs blockSize:0} /run:{mountpoint:/run major:0 minor:25 fsType:tmpfs blockSize:0} /run/lock:{mountpoint:/run/lock major:0 minor:27 fsType:tmpfs blockSize:0} /run/user/1000:{mountpoint:/run/user/1000 major:0 minor:42 fsType:tmpfs blockSize:0} /sys/firmware:{mountpoint:/sys/firmware major:0 minor:156 fsType:tmpfs blockSize:0} /var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev major:0 minor:136 fsType:tmpfs blockSize:0} /var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev/shm:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev/shm major:0 minor:146 fsType:tmpfs blockSize:0} /var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/dev/shm:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/dev/shm major:0 minor:26 fsType:tmpfs blockSize:0} /var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/run:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/run major:0 minor:25 fsType:tmpfs blockSize:0} /var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/run/lock:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/run/lock major:0 minor:27 fsType:tmpfs blockSize:0} /var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/run/user/1000:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/run/user/1000 major:0 minor:42 fsType:tmpfs blockSize:0} /var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev major:0 minor:136 fsType:tmpfs blockSize:0} /var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev/shm:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev/shm major:0 minor:146 fsType:tmpfs blockSize:0} /var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/run:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/run major:0 minor:25 fsType:tmpfs blockSize:0} /var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/run/lock:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/run/lock major:0 minor:27 fsType:tmpfs blockSize:0} /var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/run/user/1000:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/run/user/1000 major:0 minor:42 fsType:tmpfs blockSize:0} overlay_0-43:{mountpoint:/rootfs/var/lib/docker/overlay2/31d464e18b97b204f40347781ddabc8db6654f4858e166678232d088147367e7/merged major:0 minor:43 fsType:overlay blockSize:0} overlay_0-46:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/var/lib/docker/overlay2/dbeee4f48749f9f2f2c84f4ecc17094f0a19fb29009a8fe6c85714b91a2d9da6/merged major:0 minor:46 fsType:overlay blockSize:0} overlay_0-48:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/var/lib/docker/overlay2/a2a02b8ecc85b687855d26921cae7d27bf6b76153db989cc6f18fd575d8f7ee2/merged major:0 minor:48 fsType:overlay blockSize:0} overlay_0-50:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/var/lib/docker/overlay2/09e6ec1c483a2cdf6d28302956be0aaeb7a60582077a9350f680e5f17eecbe4c/merged major:0 minor:50 fsType:overlay blockSize:0} overlay_0-52:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/var/lib/docker/overlay2/605a43d44fa846d578e67bb258cb4d978e6b99f91b071790ce23bf61bef481e7/merged major:0 minor:52 fsType:overlay blockSize:0} overlay_0-53:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged major:0 minor:53 fsType:overlay blockSize:0} overlay_0-55:{mountpoint:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/var/lib/docker/overlay2/7a026b3aa82c54b90039257e4b02ad008a0c71148145cb63ec014c0a3084fa94/merged major:0 minor:55 fsType:overlay blockSize:0} overlay_0-73:{mountpoint:/var/lib/docker/overlay2/706c48b75572dac40f450ce65e3480ee8de3dd94dfc821444434f5ca71d73fcf/merged major:0 minor:73 fsType:overlay blockSize:0}]
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=cpufreq
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=diskstats
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=dmi
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=edac
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=entropy
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=fibrechannel
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=filefd
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=filesystem
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T15:13:08.463662273Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=104.28.30.79 time_ms=2 duration=2.604345ms size=0 referer= handler=/api/live/ws status_source=server
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T15:13:21.397961656Z level=info msg="Request Completed" method=GET path=/api/dashboards/uid/snap-obs-001/public-dashboards status=404 remote_addr=104.28.30.78 time_ms=2 duration=2.943036ms size=90 referer="http://snapdiscounts.nl:3000/d/snap-obs-001/snapdiscounts-e28094-observability-overview?from=now-6h&orgId=1&refresh=10s&timezone=browser&to=now" handler=/api/dashboards/uid/:dashboardUid/public-dashboards status_source=server errorReason=NotFound errorMessageID=publicdashboards.notFound error="FindByDashboardUid: Public dashboard not found by orgId: 1 and dashboardUid: snap-obs-001"
grafana-1         | logger=cleanup t=2025-10-30T15:13:47.666197179Z level=info msg="Completed cleanup jobs" duration=33.979471ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T15:13:47.769849524Z level=info msg="Update check succeeded" duration=60.688695ms
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T15:22:18.726141158Z level=info msg="Request Completed" method=GET path=/api/dashboards/uid/snap-obs-001/public-dashboards status=404 remote_addr=104.28.30.79 time_ms=1 duration=1.960321ms size=90 referer="http://snapdiscounts.nl:3000/d/snap-obs-001/snapdiscounts-e28094-observability-overview?from=now-6h&orgId=1&refresh=10s&timezone=browser&to=now" handler=/api/dashboards/uid/:dashboardUid/public-dashboards status_source=server errorReason=NotFound errorMessageID=publicdashboards.notFound error="FindByDashboardUid: Public dashboard not found by orgId: 1 and dashboardUid: snap-obs-001"
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T15:22:19.870120814Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=104.28.30.79 time_ms=2 duration=2.695774ms size=0 referer= handler=/api/live/ws status_source=server
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T15:23:12.006306322Z level=info msg="Request Completed" method=GET path=/api/dashboards/uid/snap-obs-001/public-dashboards status=404 remote_addr=104.28.30.79 time_ms=2 duration=2.223643ms size=90 referer="http://snapdiscounts.nl:3000/d/snap-obs-001/snapdiscounts-e28094-observability-overview?from=now-6h&orgId=1&refresh=10s&timezone=browser&to=now" handler=/api/dashboards/uid/:dashboardUid/public-dashboards status_source=server errorReason=NotFound errorMessageID=publicdashboards.notFound error="FindByDashboardUid: Public dashboard not found by orgId: 1 and dashboardUid: snap-obs-001"
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T15:23:12.146897619Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=104.28.30.79 time_ms=3 duration=3.473397ms size=0 referer= handler=/api/live/ws status_source=server
grafana-1         | logger=cleanup t=2025-10-30T15:23:47.671430736Z level=info msg="Completed cleanup jobs" duration=39.353767ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T15:23:47.775557652Z level=info msg="Update check succeeded" duration=66.4225ms
grafana-1         | logger=infra.usagestats t=2025-10-30T15:24:51.647722975Z level=info msg="Usage stats are ready to report"
grafana-1         | logger=cleanup t=2025-10-30T15:33:47.681412687Z level=info msg="Completed cleanup jobs" duration=49.588966ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T15:33:47.77857812Z level=info msg="Update check succeeded" duration=68.932597ms
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=hwmon
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=infiniband
cadvisor-1        | I1030 14:23:46.851377       1 manager.go:217] Machine: {Timestamp:2025-10-30 14:23:46.850748814 +0000 UTC m=+0.134996742 CPUVendorID:AuthenticAMD NumCores:8 NumPhysicalCores:4 NumSockets:1 CpuFrequency:1996249 MemoryCapacity:33606955008 SwapCapacity:0 MemoryByType:map[] NVMInfo:{MemoryModeCapacity:0 AppDirectModeCapacity:0 AvgPowerBudget:0} HugePages:[{PageSize:1048576 NumPages:0} {PageSize:2048 NumPages:0}] MachineID:8d33380ec6c7488da607489f1caf3f3a SystemUUID:74b93dfd-f0ca-4ed2-8ffd-a3177fd78ac9 BootID:164e2bcb-d1ed-43c7-b895-cdb305da280a Filesystems:[{Device:/rootfs/run DeviceMajor:0 DeviceMinor:25 Capacity:3360698368 Type:vfs Inodes:4102411 HasInodes:true} {Device:/dev DeviceMajor:0 DeviceMinor:136 Capacity:67108864 Type:vfs Inodes:4102411 HasInodes:true} {Device:/dev/vda1 DeviceMajor:253 DeviceMinor:1 Capacity:1038993555456 Type:vfs Inodes:130940928 HasInodes:true} {Device:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/dev/shm DeviceMajor:0 DeviceMinor:26 Capacity:16803475456 Type:vfs Inodes:4102411 HasInodes:true} {Device:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev DeviceMajor:0 DeviceMinor:136 Capacity:67108864 Type:vfs Inodes:4102411 HasInodes:true} {Device:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/run/lock DeviceMajor:0 DeviceMinor:27 Capacity:5242880 Type:vfs Inodes:4102411 HasInodes:true} {Device:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/run DeviceMajor:0 DeviceMinor:25 Capacity:3360698368 Type:vfs Inodes:4102411 HasInodes:true} {Device:/proc/keys DeviceMajor:0 DeviceMinor:136 Capacity:67108864 Type:vfs Inodes:4102411 HasInodes:true} {Device:/proc/timer_list DeviceMajor:0 DeviceMinor:136 Capacity:67108864 Type:vfs Inodes:4102411 HasInodes:true} {Device:overlay_0-53 DeviceMajor:0 DeviceMinor:53 Capacity:1038993555456 Type:vfs Inodes:130940928 HasInodes:true} {Device:overlay_0-52 DeviceMajor:0 DeviceMinor:52 Capacity:1038993555456 Type:vfs Inodes:130940928 HasInodes:true} {Device:/rootfs/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev/shm DeviceMajor:0 DeviceMinor:146 Capacity:67108864 Type:vfs Inodes:4102411 HasInodes:true} {Device:overlay_0-73 DeviceMajor:0 DeviceMinor:73 Capacity:1038993555456 Type:vfs Inodes:130940928 HasInodes:true} {Device:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev/shm DeviceMajor:0 DeviceMinor:146 Capacity:67108864 Type:vfs Inodes:4102411 HasInodes:true} {Device:/rootfs/run/user/1000 DeviceMajor:0 DeviceMinor:42 Capacity:3360694272 Type:vfs Inodes:820482 HasInodes:true} {Device:/rootfs/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev DeviceMajor:0 DeviceMinor:136 Capacity:67108864 Type:vfs Inodes:4102411 HasInodes:true} {Device:/run DeviceMajor:0 DeviceMinor:25 Capacity:3360698368 Type:vfs Inodes:4102411 HasInodes:true} {Device:/sys/firmware DeviceMajor:0 DeviceMinor:156 Capacity:16803475456 Type:vfs Inodes:4102411 HasInodes:true} {Device:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/run/user/1000 DeviceMajor:0 DeviceMinor:42 Capacity:3360694272 Type:vfs Inodes:820482 HasInodes:true} {Device:/proc/kcore DeviceMajor:0 DeviceMinor:136 Capacity:67108864 Type:vfs Inodes:4102411 HasInodes:true} {Device:/proc/scsi DeviceMajor:0 DeviceMinor:155 Capacity:16803475456 Type:vfs Inodes:4102411 HasInodes:true} {Device:overlay_0-48 DeviceMajor:0 DeviceMinor:48 Capacity:1038993555456 Type:vfs Inodes:130940928 HasInodes:true} {Device:overlay_0-55 DeviceMajor:0 DeviceMinor:55 Capacity:1038993555456 Type:vfs Inodes:130940928 HasInodes:true} {Device:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev/shm DeviceMajor:0 DeviceMinor:146 Capacity:67108864 Type:vfs Inodes:4102411 HasInodes:true} {Device:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/run DeviceMajor:0 DeviceMinor:25 Capacity:3360698368 Type:vfs Inodes:4102411 HasInodes:true} {Device:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/run/lock DeviceMajor:0 DeviceMinor:27 Capacity:5242880 Type:vfs Inodes:4102411 HasInodes:true} {Device:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/rootfs/run/user/1000 DeviceMajor:0 DeviceMinor:42 Capacity:3360694272 Type:vfs Inodes:820482 HasInodes:true} {Device:/proc/acpi DeviceMajor:0 DeviceMinor:154 Capacity:16803475456 Type:vfs Inodes:4102411 HasInodes:true} {Device:/proc/latency_stats DeviceMajor:0 DeviceMinor:136 Capacity:67108864 Type:vfs Inodes:4102411 HasInodes:true} {Device:/dev/shm DeviceMajor:0 DeviceMinor:146 Capacity:67108864 Type:vfs Inodes:4102411 HasInodes:true} {Device:/rootfs/run/lock DeviceMajor:0 DeviceMinor:27 Capacity:5242880 Type:vfs Inodes:4102411 HasInodes:true} {Device:/dev/vda16 DeviceMajor:259 DeviceMinor:0 Capacity:923156480 Type:vfs Inodes:58496 HasInodes:true} {Device:overlay_0-46 DeviceMajor:0 DeviceMinor:46 Capacity:1038993555456 Type:vfs Inodes:130940928 HasInodes:true} {Device:/run/lock DeviceMajor:0 DeviceMinor:27 Capacity:5242880 Type:vfs Inodes:4102411 HasInodes:true} {Device:/rootfs/dev/shm DeviceMajor:0 DeviceMinor:26 Capacity:16803475456 Type:vfs Inodes:4102411 HasInodes:true} {Device:/run/user/1000 DeviceMajor:0 DeviceMinor:42 Capacity:3360694272 Type:vfs Inodes:820482 HasInodes:true} {Device:/var/lib/docker/overlay2/48296303e1162a16cf2c954074e6362497fcd0149e033878389c9ab5736c37c0/merged/dev DeviceMajor:0 DeviceMinor:136 Capacity:67108864 Type:vfs Inodes:4102411 HasInodes:true} {Device:/proc/interrupts DeviceMajor:0 DeviceMinor:136 Capacity:67108864 Type:vfs Inodes:4102411 HasInodes:true} {Device:overlay_0-43 DeviceMajor:0 DeviceMinor:43 Capacity:1038993555456 Type:vfs Inodes:130940928 HasInodes:true} {Device:overlay_0-50 DeviceMajor:0 DeviceMinor:50 Capacity:1038993555456 Type:vfs Inodes:130940928 HasInodes:true}] DiskMap:map[253:0:{Name:vda Major:253 Minor:0 Size:1073741824000 Scheduler:none}] NetworkDevices:[{Name:br-2853f12834de MacAddress:12:d4:a1:0d:07:aa Speed:10000 Mtu:1500} {Name:br-4c38ae122c43 MacAddress:da:37:1f:8e:d6:5e Speed:10000 Mtu:1500} {Name:br-b0cc3fa6bccc MacAddress:92:c6:74:03:08:f6 Speed:10000 Mtu:1500} {Name:br-e17411d8bb99 MacAddress:32:63:c2:ff:d0:18 Speed:-1 Mtu:1500} {Name:ens6 MacAddress:02:01:6d:fa:10:8d Speed:-1 Mtu:1500}] Topology:[{Id:0 Memory:33606955008 HugePages:[{PageSize:1048576 NumPages:0} {PageSize:2048 NumPages:0}] Cores:[{Id:0 Threads:[0 1] Caches:[{Id:0 Size:32768 Type:Data Level:1} {Id:0 Size:32768 Type:Instruction Level:1} {Id:0 Size:524288 Type:Unified Level:2}] UncoreCaches:[] SocketID:0} {Id:1 Threads:[2 3] Caches:[{Id:1 Size:32768 Type:Data Level:1} {Id:1 Size:32768 Type:Instruction Level:1} {Id:1 Size:524288 Type:Unified Level:2}] UncoreCaches:[] SocketID:0} {Id:2 Threads:[4 5] Caches:[{Id:2 Size:32768 Type:Data Level:1} {Id:2 Size:32768 Type:Instruction Level:1} {Id:2 Size:524288 Type:Unified Level:2}] UncoreCaches:[] SocketID:0} {Id:3 Threads:[6 7] Caches:[{Id:3 Size:32768 Type:Data Level:1} {Id:3 Size:32768 Type:Instruction Level:1} {Id:3 Size:524288 Type:Unified Level:2}] UncoreCaches:[] SocketID:0}] Caches:[{Id:0 Size:33554432 Type:Unified Level:3}] Distances:[10]}] CloudProvider:Unknown InstanceType:Unknown InstanceID:None}
cadvisor-1        | I1030 14:23:46.851591       1 manager.go:233] Version: {KernelVersion:6.8.0-86-generic ContainerOsVersion:Alpine Linux v3.18 DockerVersion: DockerAPIVersion: CadvisorVersion:v0.49.1 CadvisorRevision:6f3f25ba}
cadvisor-1        | I1030 14:23:46.851715       1 factory.go:55] Registering systemd factory
cadvisor-1        | I1030 14:23:46.851723       1 factory.go:221] Registration of the systemd container factory successfully
cadvisor-1        | I1030 14:23:46.851834       1 factory.go:219] Registration of the crio container factory failed: Get "http://%2Fvar%2Frun%2Fcrio%2Fcrio.sock/info": dial unix /var/run/crio/crio.sock: connect: no such file or directory
cadvisor-1        | I1030 14:23:46.852365       1 factory.go:219] Registration of the mesos container factory failed: unable to create mesos agent client: failed to get version
cadvisor-1        | I1030 14:23:46.866337       1 factory.go:352] Registering Docker factory
cadvisor-1        | I1030 14:23:46.866363       1 factory.go:221] Registration of the docker container factory successfully
cadvisor-1        | I1030 14:23:46.868461       1 factory.go:219] Registration of the podman container factory failed: failed to validate Podman info: response not present: Get "http://d/v1.0.0/info": dial unix /var/run/podman/podman.sock: connect: no such file or directory
prometheus-1      | 
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T15:38:16.960395517Z level=info msg="Request Completed" method=GET path=/api/dashboards/uid/snap-obs-001/public-dashboards status=404 remote_addr=104.28.30.79 time_ms=2 duration=2.177436ms size=90 referer="http://snapdiscounts.nl:3000/d/snap-obs-001/snapdiscounts-e28094-observability-overview?from=now-6h&orgId=1&refresh=10s&timezone=browser&to=now" handler=/api/dashboards/uid/:dashboardUid/public-dashboards status_source=server errorReason=NotFound errorMessageID=publicdashboards.notFound error="FindByDashboardUid: Public dashboard not found by orgId: 1 and dashboardUid: snap-obs-001"
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T15:38:17.080728542Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=104.28.30.79 time_ms=2 duration=2.723066ms size=0 referer= handler=/api/live/ws status_source=server
grafana-1         | logger=cleanup t=2025-10-30T15:43:47.679497302Z level=info msg="Completed cleanup jobs" duration=47.131838ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T15:43:47.772396479Z level=info msg="Update check succeeded" duration=62.982823ms
grafana-1         | logger=cleanup t=2025-10-30T15:53:47.670008497Z level=info msg="Completed cleanup jobs" duration=37.866652ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T15:53:47.770763311Z level=info msg="Update check succeeded" duration=61.078594ms
grafana-1         | logger=infra.usagestats t=2025-10-30T15:54:51.642439394Z level=info msg="Usage stats are ready to report"
grafana-1         | logger=cleanup t=2025-10-30T16:03:47.67127962Z level=info msg="Completed cleanup jobs" duration=39.034184ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T16:03:47.776053651Z level=info msg="Update check succeeded" duration=66.871248ms
grafana-1         | logger=cleanup t=2025-10-30T16:13:47.680798033Z level=info msg="Completed cleanup jobs" duration=48.459601ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T16:13:47.775654382Z level=info msg="Update check succeeded" duration=66.51969ms
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=ipvs
prometheus-1      | goroutine 1 [running]:
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=loadavg
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=mdadm
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=meminfo
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=netclass
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=netdev
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=netstat
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=nfs
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=nfsd
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=nvme
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=os
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=powersupplyclass
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=pressure
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=rapl
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=schedstat
node_exporter-1   | time=2025-10-30T14:23:46.455Z level=INFO source=node_exporter.go:141 msg=selinux
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=sockstat
grafana-1         | logger=cleanup t=2025-10-30T16:23:47.683351415Z level=info msg="Completed cleanup jobs" duration=51.672693ms
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=softnet
